;Unnamed: 0;numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;Unnamed: 59;formattedDate
302099;4418;7149;20170510120000;100580;-190;6;90;5.400000;291.45;277.250000;39;19930;2;2;2;90;0;7500;30;20;11;99530;mq;mq;-1310;mq;mq;mq;mq;mq;mq;mq;8.600000;10.000000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;;2017-05-10 12:00:00
302157;4476;7149;20170510150000;100320;-250;6;150;4.500000;293.85;277.850000;35;28000;2;2;2;75;0;7500;30;20;11;99280;mq;mq;-1300;mq;mq;mq;mq;mq;mq;mq;7.300000;7.800000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;;2017-05-10 15:00:00
302215;4534;7149;20170510180000;100160;-160;7;100;2.600000;292.95;279.350000;41;56000;2;2;2;90;0;7500;30;20;11;99120;mq;mq;-1260;281.850000;mq;294.150000;mq;mq;mq;mq;3.900000;5.100000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;;2017-05-10 18:00:00
302272;4591;7149;20170510210000;100110;-60;6;90;0.500000;288.75;279.950000;56;25000;2;2;2;90;0;7500;30;20;11;99060;mq;mq;-1240;mq;mq;mq;mq;mq;mq;mq;1.000000;2.800000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;;2017-05-10 21:00:00
302327;4646;7149;20170511000000;100030;-90;6;190;0.900000;288.15;280.450000;60;25000;3;2;2;90;2;2250;35;27;12;98970;mq;mq;-1170;mq;mq;mq;mq;mq;mq;mq;2.000000;5.000000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;6;2200;5;3;3000;7;0;5000;mq;mq;mq;;2017-05-11 00:00:00
302385;4704;7149;20170511030000;99860;-170;8;0;0.000000;286.75;283.550000;81;15000;21;6;2;90;7;1250;35;mq;mq;98800;mq;mq;-1190;mq;mq;mq;mq;mq;mq;mq;0.000000;4.900000;-10;0;0.000000;0.000000;-30;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;6;1400;7;6;2200;mq;mq;mq;mq;mq;mq;;2017-05-11 03:00:00
302442;4761;7149;20170511060000;99790;-60;6;130;0.900000;287.45;284.550000;83;27710;1;2;2;60;3;3000;30;23;11;98740;mq;mq;-1100;285.450000;mq;293.050000;mq;mq;mq;mq;1.600000;2.300000;-10;0;0.000000;0.000000;-60;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;3;3;3000;5;0;8000;mq;mq;mq;mq;mq;mq;;2017-05-11 06:00:00
302499;4818;7149;20170511090000;99670;-110;8;100;4.000000;292.15;282.350000;53;48860;0;2;2;mq;2;5280;mq;mq;mq;98630;mq;mq;-1090;mq;mq;mq;mq;mq;mq;mq;5.800000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;2;mq;5280;mq;mq;mq;mq;mq;mq;mq;mq;mq;;2017-05-11 09:00:00
302558;4877;7149;20170511120000;99650;-20;8;190;6.000000;291.35;282.950000;58;49850;0;2;2;90;1;1250;mq;mq;mq;98610;mq;mq;-920;mq;mq;mq;mq;mq;mq;mq;8.900000;9.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;1;mq;1050;6;mq;2820;7;mq;3480;mq;mq;mq;;2017-05-11 12:00:00
302615;4934;7149;20170511150000;99600;-60;7;200;3.800000;289.25;283.550000;69;52250;25;8;6;90;7;1250;38;mq;mq;98550;mq;mq;-730;mq;mq;mq;mq;mq;mq;mq;6.300000;10.200000;-10;0;0.000000;0.000000;-30;-0.100000;-0.100000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;3;8;1000;3;6;1300;7;6;1800;mq;mq;mq;;2017-05-11 15:00:00
302671;4990;7149;20170511180000;99580;-20;8;170;3.000000;287.45;284.750000;84;19100;60;6;2;90;7;450;35;mq;mq;98530;mq;mq;-590;287.450000;mq;292.750000;mq;mq;mq;mq;5.200000;6.800000;-10;0;0.000000;0.000000;-60;-0.100000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;2;6;450;4;6;600;6;6;1200;mq;mq;mq;;2017-05-11 18:00:00
302728;5047;7149;20170511210000;99720;130;1;170;2.600000;286.85;285.450000;91;17080;0;2;2;100;5;250;mq;mq;mq;98660;mq;mq;-400;mq;mq;mq;mq;mq;mq;mq;4.600000;4.600000;-10;2;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;0.400000;mq;mq;mq;mq;5;mq;240;5;mq;390;5;mq;1260;mq;mq;mq;;2017-05-11 21:00:00
302782;5101;7149;20170512000000;99840;120;3;200;3.100000;286.45;284.550000;88;22130;0;2;2;90;7;2250;mq;mq;mq;98780;mq;mq;-190;mq;mq;mq;mq;mq;mq;mq;4.200000;4.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.400000;mq;mq;mq;mq;7;mq;2460;mq;mq;mq;mq;mq;mq;mq;mq;mq;;2017-05-12 00:00:00
302838;5157;7149;20170512030000;99940;90;3;190;2.000000;284.55;283.150000;91;42780;1;0;0;25;2;2700;30;23;10;98870;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;3.300000;3.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;2;3;2700;mq;mq;mq;mq;mq;mq;mq;mq;mq;;2017-05-12 03:00:00
302894;5213;7149;20170512060000;100060;130;3;190;3.600000;285.55;283.050000;85;37220;0;1;1;100;8;2250;mq;mq;mq;99000;mq;mq;260;284.150000;mq;287.450000;mq;mq;mq;mq;5.100000;5.300000;-10;mq;0.000000;mq;mq;0.000000;0.200000;0.200000;0.400000;0.400000;mq;mq;mq;mq;1;mq;2220;8;mq;2940;mq;mq;mq;mq;mq;mq;;2017-05-12 06:00:00
302951;5270;7149;20170512090000;100100;60;0;170;3.600000;291.05;284.150000;64;30000;2;2;2;60;1;800;31;23;11;99060;mq;mq;430;mq;mq;mq;mq;mq;mq;mq;5.600000;6.300000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.200000;0.200000;0.400000;mq;mq;mq;mq;1;8;660;2;3;3000;5;0;7500;mq;mq;mq;;2017-05-12 09:00:00
303007;5326;7149;20170512120000;100120;20;0;200;5.600000;290.85;287.550000;81;10000;17;9;8;90;5;800;39;20;13;99080;mq;mq;470;mq;mq;mq;mq;mq;mq;mq;8.500000;9.200000;-10;0;0.000000;0.000000;-60;2.900000;2.900000;2.900000;3.100000;3.300000;mq;mq;mq;mq;2;8;780;3;6;1700;3;0;6000;3;9;900;;2017-05-12 12:00:00
303061;5380;7149;20170512150000;100080;-30;7;230;5.500000;293.85;284.450000;55;41950;0;2;2;90;5;1250;mq;mq;mq;99050;mq;mq;500;mq;mq;mq;mq;mq;mq;mq;8.300000;9.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;2.900000;3.100000;3.300000;mq;mq;mq;mq;5;mq;1320;6;mq;1800;7;mq;2640;mq;9;mq;;2017-05-12 15:00:00
303120;5439;7149;20170512180000;100360;250;3;170;2.400000;287.05;285.050000;88;20000;29;9;8;90;7;1250;39;27;mq;99300;mq;mq;770;285.550000;mq;295.050000;mq;mq;mq;mq;3.500000;7.000000;-10;2;0.000000;0.000000;-60;0.600000;3.400000;3.400000;6.300000;6.700000;mq;mq;mq;mq;2;8;1020;7;3;3000;2;9;1440;mq;mq;mq;;2017-05-12 18:00:00
303177;5496;7149;20170512210000;100610;240;3;210;1.800000;286.65;285.250000;91;25000;1;2;2;75;2;1250;35;27;10;99540;mq;mq;880;mq;mq;mq;mq;mq;mq;mq;2.900000;4.300000;-10;2;0.000000;0.000000;-30;0.000000;0.200000;3.600000;6.500000;6.700000;mq;mq;mq;mq;2;6;1400;3;3;2600;5;3;3300;mq;mq;mq;;2017-05-12 21:00:00
303235;5554;7149;20170513000000;100730;120;1;220;2.900000;285.35;283.750000;90;30000;3;0;0;50;4;2500;30;23;10;99660;mq;mq;880;mq;mq;mq;mq;mq;mq;mq;4.100000;4.300000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.200000;3.600000;6.700000;mq;mq;mq;mq;4;3;2500;mq;mq;mq;mq;mq;mq;mq;mq;mq;;2017-05-13 00:00:00
303294;5613;7149;20170513030000;100820;80;3;200;2.900000;284.65;283.750000;94;30000;3;0;0;10;1;1250;35;20;10;99740;mq;mq;870;mq;mq;mq;mq;mq;mq;mq;4.100000;4.100000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;3.600000;6.700000;mq;mq;mq;mq;1;6;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;;2017-05-13 03:00:00
303351;5670;7149;20170513060000;101000;190;3;230;3.900000;285.65;283.750000;88;33800;3;1;1;60;1;250;35;23;15;99930;mq;mq;930;284.050000;mq;287.050000;mq;mq;mq;mq;5.500000;5.500000;-10;1;0.000000;0.000000;-60;0.000000;0.200000;0.200000;0.400000;6.700000;mq;mq;mq;mq;1;7;210;2;3;2700;5;0;7500;mq;mq;mq;;2017-05-13 06:00:00
303408;5727;7149;20170513090000;101200;210;3;260;4.500000;290.45;284.250000;67;30000;3;2;2;75;4;800;38;23;10;100140;mq;mq;1080;mq;mq;mq;mq;mq;mq;mq;7.100000;8.000000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.200000;0.200000;6.700000;mq;mq;mq;mq;4;8;750;2;6;1900;5;3;5400;mq;mq;mq;;2017-05-13 09:00:00
303466;5785;7149;20170513120000;101290;100;1;220;4.900000;292.15;281.750000;51;19700;3;2;2;75;6;1250;38;20;10;100240;mq;mq;1160;mq;mq;mq;mq;mq;mq;mq;8.100000;8.900000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.200000;3.800000;mq;mq;mq;mq;3;8;1140;3;6;1470;3;6;1920;mq;mq;mq;;2017-05-13 12:00:00
303523;5842;7149;20170513150000;101340;50;3;220;4.900000;292.85;283.250000;54;38100;1;2;2;75;5;1250;38;23;10;100290;mq;mq;1240;mq;mq;mq;mq;mq;mq;mq;10.000000;10.000000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.200000;3.800000;mq;mq;mq;mq;3;8;1230;3;6;1800;5;3;2500;mq;mq;mq;;2017-05-13 15:00:00
303580;5899;7149;20170513180000;101430;80;2;230;4.000000;291.65;282.750000;56;30000;1;2;2;60;3;1750;35;23;10;100370;mq;mq;1070;285.650000;mq;293.150000;mq;mq;mq;mq;6.400000;7.400000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;1;8;1600;2;6;2200;5;3;2640;mq;mq;mq;;2017-05-13 18:00:00
